name,image_path,dob,photo_taken,gender,face_score,second_face_score
Aaron Cresswell,82/21149782_1989-12-15_2015.jpg,726817,2015,1.0,4.492891762463125,
Janne Josefsson,08/21149908_1957-06-27_2014.jpg,714958,2014,,2.054472223976138,
Anton Nebylitskiy,30/21150830_1989-10-11_2012.jpg,726752,2012,1.0,4.545746991486589,
Aaron Miles,80/21151080_1983-04-13_2010.jpg,724379,2010,1.0,4.7011438043310365,
Warren Buffett,18/211518_1930-08-30_2005.jpg,705160,2005,1.0,2.23287422496301,
Petar Škuletić,95/21152595_1990-06-29_2015.jpg,727013,2015,1.0,2.230836413658005,
Josh Thompson,67/21153567_1991-02-25_2010.jpg,727254,2010,1.0,3.3355837529855132,
American Idol,31/21154731_1987-09-29_2013.jpg,726009,2013,1.0,5.376198344132717,
Lina Hedlund,04/21156604_1978-03-28_2009.jpg,722537,2009,0.0,4.169009122017843,
Per Mertesacker,86/2115686_1984-09-29_2012.jpg,724914,2012,1.0,3.2651613211063837,
Christine Kuo,09/21157709_1983-07-11_2014.jpg,724468,2014,0.0,5.921679581611393,
Dino Rađa,60/2115860_1967-04-24_1998.jpg,718546,1998,1.0,2.747646907361607,
Gail Russell,92/211592_1924-09-21_1946.jpg,702991,1946,0.0,4.0269994357490475,
Toby Alderweireld,92/21160092_1989-03-02_2011.jpg,726529,2011,1.0,2.342926241428298,
Robert F. Simon,63/21161363_1908-12-02_1956.jpg,697219,1956,1.0,1.9874032005706814,
Stephan El Shaarawy,04/21162104_1992-10-27_2014.jpg,727864,2014,1.0,4.3937064184951025,
Gary Plummer,19/21163819_1960-01-26_2009.jpg,715901,2009,1.0,2.4714275822961502,
David Starkey,41/211641_1945-01-03_1980.jpg,710400,1980,1.0,3.453886759455925,
Sonny Ruberto,45/21165045_1946-01-02_1978.jpg,710764,1978,1.0,3.123253517916672,
Natalie Morales,09/2116609_1972-06-06_2011.jpg,720416,2011,0.0,3.375800884484883,
Fontella Bass,28/2116928_1940-07-03_1965.jpg,708755,1965,0.0,1.453112346856885,
Richard Short,07/21170607_1975-10-08_2014.jpg,721635,2014,1.0,2.225879702091343,
Morey Amsterdam,12/211712_1908-12-14_1970.jpg,697231,1970,1.0,3.658781342117022,
Sergej Trifunović,18/21171918_1972-09-02_2008.jpg,720504,2008,1.0,4.21622205237892,
Hope Dworaczyk,58/21174158_1984-11-21_2009.jpg,724967,2009,0.0,4.840131076446352,
Ivan Kecojević,44/21174544_1988-04-10_2013.jpg,726203,2013,1.0,3.7764565996470663,
William A. Wellman,88/2117588_1896-02-29_1954.jpg,692560,1954,1.0,2.028776892625724,
Alexey Kostygov,19/21176519_1973-07-05_2008.jpg,720810,2008,1.0,5.150675799196215,
Hans-Ulrich Schmied,02/21178402_1947-02-23_1970.jpg,711181,1970,1.0,2.3876262045523706,
Wolfgang Güldenpfennig,68/21178468_1951-12-20_1973.jpg,712942,1973,1.0,2.712250259700137,
Alfred Bachmann,32/21178532_1945-03-31_1971.jpg,710487,1971,1.0,4.141346065472922,
Rebecca Quick,56/2117956_1972-07-18_2009.jpg,720458,2009,0.0,3.4615563645126586,
Luis Scola,28/2118028_1980-04-30_2014.jpg,723301,2014,1.0,5.273855957253806,
Rondell Sheridan,16/2118216_1958-08-15_2008.jpg,715372,2008,1.0,3.550689089150451,
Thomas Hager,94/21182194_1953-04-18_2010.jpg,713427,2010,1.0,1.0172649850453248,
Stefan Reisinger,89/21183889_1981-09-14_2013.jpg,723803,2013,1.0,5.063791080522758,
Reid Scott,69/21183969_1977-11-19_2014.jpg,722408,2014,1.0,4.1262352261806745,
Fabio Morena,34/21184134_1980-03-19_2008.jpg,723259,2008,,3.3472212095747627,
Doug Hillard,68/21184368_1935-08-10_1988.jpg,706966,1988,1.0,4.369561762371799,
Chloe,28/2118528_1971-11-14_2002.jpg,720211,2002,0.0,4.7699672651444835,
Allan Peiper,88/21185688_1960-04-26_2009.jpg,715992,2009,1.0,0.9089051705855263,0.8955983452969936
Kevin Westgarth,91/21186591_1984-02-07_2014.jpg,724679,2014,1.0,2.903766005933229,
Glenn Thompson,91/21188491_1964-12-06_2013.jpg,717677,2013,1.0,4.2899937034399915,
Sam Neill,33/21188633_1947-09-14_2010.jpg,711384,2010,1.0,2.450334605163417,
Patrick Skene Catling,09/21189109_1925-02-14_2014.jpg,703137,2014,1.0,2.3491054003928715,
David Duchovny,37/21189337_1960-08-07_2013.jpg,716095,2013,1.0,3.151859407832793,
James Earl Ray,64/21189364_1928-03-10_1955.jpg,704257,1955,1.0,5.455783674516045,
Kirka,88/2119288_1950-09-22_2007.jpg,712488,2007,1.0,1.6146260420042635,
Patrick Milchraum,82/21193182_1984-05-26_2010.jpg,724788,2010,1.0,3.8059645641538564,
Karl-Heinz Danielowski,41/21193541_1940-03-31_1964.jpg,708661,1964,1.0,1.4352141905216067,1.2123176009273073
Günter Bergau,76/21193676_1939-04-11_1964.jpg,708306,1964,1.0,1.4352141905216067,1.2123176009273073
Eduardo Romero,68/2119368_1954-07-17_2008.jpg,713882,2008,1.0,2.25255001411737,
Peter Gorny,16/21193716_1941-04-20_1964.jpg,709046,1964,1.0,1.9941303634282899,1.5069470385884158
Kate Bosworth,08/21194008_1983-01-02_2012.jpg,724278,2012,0.0,4.9013056953234395,
Marco Reus,59/21194159_1989-05-31_2014.jpg,726619,2014,1.0,3.48984726368021,
Kevin Großkreutz,92/21194392_1988-07-19_2014.jpg,726303,2014,1.0,4.4022025332168155,
Olivia Palermo,70/21194970_1986-02-28_2010.jpg,725431,2010,0.0,4.54805395501944,
Uwe Hünemeier,09/21196009_1986-01-09_2013.jpg,725381,2013,1.0,2.855515690583267,
Norbert Michelisz,08/21197708_1984-08-08_2014.jpg,724862,2014,1.0,4.676713806299187,
Davide Santon,10/21197710_1991-01-02_2009.jpg,727200,2009,1.0,4.535540008274442,
Eddie Money,82/211982_1949-03-21_2008.jpg,711938,2008,1.0,1.0473501948252677,
Raffaello Ducceschi,62/21198762_1962-02-25_1987.jpg,716662,1987,1.0,1.5955975707989827,0.9234603184275714
Gabi Novak,22/2119922_1936-07-08_1961.jpg,707299,1961,0.0,2.130660515013701,1.985003691123481
Oliver Dragojević,98/2119998_1947-12-07_2010.jpg,711468,2010,1.0,2.3721807911159463,
Paul Watson,03/311003_1950-12-02_2009.jpg,712559,2009,1.0,1.4014021991855123,
Max Aaron,24/31102424_1992-02-25_2013.jpg,727619,2013,1.0,2.5425276923717703,1.1342758424670123
Tiger Jeet Singh,35/3110335_1948-04-03_2012.jpg,711586,2012,1.0,2.3717560669668662,
Gerard Deulofeu,62/31104462_1994-03-13_2012.jpg,728366,2012,1.0,1.3766002088144382,
Will Tukuafu,50/31106750_1984-01-03_2012.jpg,724644,2012,1.0,2.6398989860558646,
Jimmy Kite,87/3110787_1976-02-18_2008.jpg,721768,2008,1.0,5.567503076309965,
Anson Mount,45/3110845_1973-02-25_2011.jpg,720680,2011,1.0,2.057060824043968,
Christian Vande Velde,89/3110989_1976-05-22_2011.jpg,721862,2011,1.0,1.2883447602838662,
Jordan Taylor,82/31110282_1989-09-30_2012.jpg,726741,2012,1.0,3.2864893123415735,
Bismack Biyombo,54/31115354_1992-08-28_2014.jpg,727804,2014,1.0,3.0241207761838704,
Glenn Whelan,02/3111602_1984-01-13_2012.jpg,724654,2012,1.0,4.732685495205629,
Fritz Wepper,77/3111677_1941-08-17_2006.jpg,709165,2006,1.0,1.9636479586992235,
Cenk Uygur,21/3111921_1970-03-21_2010.jpg,719608,2010,1.0,5.487361970572233,
Maksim Sidorov,51/31119451_1986-05-13_2012.jpg,725505,2012,1.0,1.086641114898963,
Jerry Bruckheimer,00/311200_1943-09-21_2013.jpg,709930,2013,1.0,4.472704798264881,
Ashley Miller,74/31120674_1971-03-16_2015.jpg,719968,2015,1.0,4.727052373161969,
Robert H. Harris,84/3112184_1911-07-15_1954.jpg,698174,1954,1.0,3.4941361558356228,
Doug Wickenheiser,01/3112201_1961-03-30_1988.jpg,716330,1988,1.0,4.497397684546072,
Thea Trinidad,17/31122417_1990-12-27_2012.jpg,727194,2012,0.0,4.234509445033186,
George P. Smith II,61/31122861_1939-09-01_1996.jpg,708449,1996,1.0,1.8351419480431035,
Matthew Bryan-Amaning,97/31123797_1988-05-09_2011.jpg,726232,2011,1.0,1.0338737460275236,
Rex Hudler,64/3112464_1960-09-02_2005.jpg,716121,2005,1.0,4.269096383597352,
Art Mahaffey,96/3112596_1938-06-04_1961.jpg,707995,1961,1.0,4.489946775204948,
Mark McMorris,15/31126215_1993-12-09_2012.jpg,728272,2012,1.0,4.300919100333241,
Kati Wolf,01/31131401_1974-09-24_2011.jpg,721256,2011,0.0,6.352267461246301,
Martin Boddey,61/31132361_1907-04-16_1953.jpg,696623,1953,1.0,3.0654015146695874,
Anton Hysén,08/31134308_1990-12-13_2012.jpg,727180,2012,1.0,2.2489612515854485,
Barbara Staff,88/31134788_1924-08-26_2010.jpg,702965,2010,0.0,2.3920926995489795,
Noah Wyle,58/311358_1971-06-04_2010.jpg,720048,2010,1.0,3.228424542067981,
Ed McBain,59/311359_1926-10-15_2001.jpg,703745,2001,1.0,4.286704919178191,
Antoni Sarcevic,64/31136964_1992-03-13_2013.jpg,727636,2013,1.0,2.2673649430652456,
Remona Fransen,47/31137047_1985-11-25_2010.jpg,725336,2010,0.0,1.023220826962292,
Adam Reed,28/31141528_1991-05-08_2014.jpg,727326,2014,1.0,3.6536621908005373,
Felicia Zhang,93/31145893_1993-09-22_2010.jpg,728194,2010,0.0,1.3012090957765379,
Rodolfo González,06/3114706_1986-05-14_2012.jpg,725506,2012,1.0,2.8925858393577415,
Byron Pickett,23/3114823_1977-08-11_2007.jpg,722308,2007,1.0,4.008337288126561,
Islam Slimani,48/31149948_1988-06-18_2014.jpg,726272,2014,1.0,2.128880993419552,
Norm Drucker,99/3115199_1920-07-04_1969.jpg,701451,1969,1.0,4.105594101249125,
Beat Feuz,95/31152195_1987-02-11_2012.jpg,725779,2012,1.0,0.7534713305524662,
Edele Lynch,79/3115379_1979-12-15_1998.jpg,723164,1998,0.0,3.0306205804360573,1.9114015389298462
Téa Obreht,89/31154889_1985-09-30_2014.jpg,725280,2014,0.0,4.263305983027893,
Matt Mira,77/31156177_1983-08-05_2015.jpg,724493,2015,1.0,2.2319184620196864,
Dmitry Karbyshev,16/3115716_1880-10-14_1940.jpg,686944,1940,1.0,3.557354611629793,
Ivan Okhlobystin,69/31157469_1966-07-22_2012.jpg,718270,2012,1.0,4.195011119954455,
Freddy Galvis,53/31160053_1989-11-14_2015.jpg,726786,2015,1.0,0.7858102384326578,
Luke Fickell,09/31160609_1973-08-18_2014.jpg,720854,2014,1.0,2.2297678920194173,
William Perigo,87/31160687_1911-09-17_1955.jpg,698238,1955,1.0,4.244587195909309,3.62318879679339
Diego Della Valle,38/31160838_1953-12-30_2003.jpg,713683,2003,1.0,2.9846460733900657,
Aidan Chippendale,62/31163162_1992-05-24_2010.jpg,727708,2010,1.0,4.502590828972669,
Paige,21/31163221_1992-08-17_2015.jpg,727793,2015,0.0,4.256578961609811,
Kawhi Leonard,49/31163849_1991-06-29_2009.jpg,727378,2009,1.0,2.558149541224321,2.1641357018313814
Justin De Fratus,32/31164132_1987-10-21_2012.jpg,726031,2012,1.0,2.2787775229565144,
César Hernández,70/31164970_1990-05-23_2015.jpg,726976,2015,1.0,0.7590133520748936,
David Ray Stephens,32/31167432_1962-01-13_2011.jpg,716619,2011,1.0,2.060992330767694,
Charles Thurstan Shaw,54/31167754_1914-06-27_1967.jpg,699252,1967,1.0,2.3349757941717444,
Demetrius Pinder,90/31167990_1989-02-13_2012.jpg,726512,2012,1.0,2.297202898618993,
Jean-Bernard Lévy,21/31170321_1955-03-18_2008.jpg,714126,2008,1.0,3.143688207634437,
Brianne Theisen-Eaton,88/31170388_1988-12-18_2014.jpg,726455,2014,0.0,4.004111397126119,
Luis Ramiro,79/31170579_1976-04-23_2011.jpg,721833,2011,1.0,4.237499222801308,
Barry Markus,52/31172352_1991-07-17_2015.jpg,727396,2015,,5.6650741276136936,
Anaïs Bescond,40/31174840_1987-05-15_2010.jpg,725872,2010,0.0,5.077107542667859,
Robin Hunicke,07/31175307_1973-03-15_2009.jpg,720698,2009,0.0,4.826918877218107,
Dave Pearce,56/3117656_1963-06-14_2008.jpg,717136,2008,1.0,1.1990835800728363,
Bobby Bragan,61/3117661_1917-10-30_1963.jpg,700473,1963,1.0,4.769997835011957,
Kevin Burleson,32/3117732_1979-04-09_2005.jpg,722914,2005,1.0,0.9875893587382218,
Siddharth Roy Kapur,45/31177545_1974-08-02_2012.jpg,721203,2012,1.0,3.6727996511300827,
Sharrod Ford,63/3117763_1982-09-09_2014.jpg,724163,2014,1.0,0.9546460450425438,
António Simões,74/3117774_1943-12-14_1975.jpg,710014,1975,1.0,3.583057769500272,
Karl Martindahl,52/31177952_1980-06-05_2007.jpg,723337,2007,1.0,3.481955801874934,
Pat Gibson,24/3118324_1961-07-19_2011.jpg,716441,2011,1.0,3.904108209798135,
Chris Ault,26/3118326_1946-11-08_2009.jpg,711074,2009,1.0,0.8254287776129184,
Jason Bernard,00/3119000_1938-05-17_1977.jpg,707977,1977,1.0,3.636984175914549,0.9942282919732999
Raúl De Molina,00/311900_1959-03-29_2010.jpg,715598,2010,1.0,3.2848741242485264,
Tom Trybull,36/31190636_1993-03-09_2012.jpg,727997,2012,,1.0831277478096768,
Clifford Ray,94/3119094_1949-01-21_2008.jpg,711879,2008,1.0,3.0630614496606503,
Devin Green,39/3119339_1982-10-25_2005.jpg,724209,2005,1.0,2.07439599682683,
Jeanne Collier,68/31193568_1946-05-15_1964.jpg,710897,1964,0.0,3.0641637719877983,2.8364768006019974
Patsy Willard,07/31193707_1941-05-18_1964.jpg,709074,1964,0.0,3.0641637719877983,2.8364768006019974
Kane,37/311937_1967-04-26_2014.jpg,718548,2014,1.0,2.0603972300006834,
Matthew Justice,90/31197790_1988-03-23_2013.jpg,726185,2013,1.0,2.0731378195863757,
Chizuko Ueno,06/41102106_1948-07-12_2014.jpg,711686,2014,0.0,2.6817707534239026,
Jack Lawrence,85/4110285_1976-12-18_2006.jpg,722072,2006,1.0,1.1491056723330442,
Deborah Compagnoni,40/4110340_1970-06-04_2010.jpg,719683,2010,0.0,2.914307575098971,
Kōki Mitani,38/4110438_1961-07-08_2014.jpg,716430,2014,1.0,3.1555106935363244,
Guy Chadwick,33/4110633_1956-03-21_1989.jpg,714495,1989,1.0,1.8121077267097443,
Malena Josephsen,06/41107506_1977-01-03_2013.jpg,722088,2013,0.0,2.6719915928683617,
Heidi Sevdal,97/41108497_1989-03-06_2012.jpg,726533,2012,0.0,2.4839256004045467,
James Caan,85/411085_1940-03-26_1972.jpg,708656,1972,1.0,4.83783704166499,
Thaika Shuaib,74/41108674_1930-07-29_2012.jpg,705128,2012,1.0,1.12321809231402,
Blythe Danner,10/4110_1943-02-03_1980.jpg,709700,1980,0.0,3.801120359589733,
Frøy Aagre,13/41110113_1977-06-08_2010.jpg,722244,2010,0.0,2.438657999528864,
User:Joanna Sekowska,79/41111579_1986-07-06_2009.jpg,725559,2009,1.0,4.383895151712044,
Piet Kleine,90/4111190_1951-09-17_2006.jpg,712848,2006,1.0,3.900608113544502,
Artem Milevskiy,04/4111204_1985-01-12_2014.jpg,725019,2014,1.0,3.0485898229225836,
Georgie Price,43/41112643_1901-01-05_1945.jpg,694331,1945,1.0,4.97089138154399,
Aleksandar Boljević,16/41113116_1995-12-12_2014.jpg,729005,2014,1.0,5.278432282951862,
Maëlle Ricker,42/4111342_1978-12-02_2010.jpg,722786,2010,0.0,2.1986668819739354,1.1512982265371452
Kiran Desai,50/4111450_1971-09-03_2015.jpg,720139,2015,0.0,5.0889634881767405,
Henrik Kristoffersen,97/41114797_1994-07-02_2011.jpg,728477,2011,1.0,1.0005241591063285,
Monika Christodoulou,12/41115312_1985-05-26_2011.jpg,725153,2011,0.0,1.7054312511225436,
Nour El-Refai,37/41116137_1987-11-14_2014.jpg,726055,2014,0.0,5.918043106801539,
Vladimir Vysotsky,61/411161_1938-01-25_1979.jpg,707865,1979,1.0,3.897264741735669,
Freddy Wike,86/41116286_1976-01-10_2010.jpg,721729,2010,1.0,3.349429771027542,
Denny Morrison,81/4111781_1985-09-08_2013.jpg,725258,2013,1.0,1.098066345281085,
Rohit Nayar,77/41119477_1990-03-29_2013.jpg,726921,2013,1.0,4.715914278635255,
Jawanza Starling,98/41120998_1991-06-21_2014.jpg,727370,2014,1.0,2.7720006477882166,
Alvin Soura Pandey,31/41123231_1985-01-30_2012.jpg,725037,2012,1.0,4.112568430528679,
Stew Morrill,89/4112489_1952-07-25_2014.jpg,713160,2014,1.0,2.084161942690045,
Dewayne Dedmon,13/41125113_1989-08-12_2012.jpg,726692,2012,1.0,2.293072998498801,
James Prigoff,61/41125161_1927-10-29_2010.jpg,704124,2010,1.0,2.2630309815480003,
Elena Sedina,80/41125580_1968-06-01_2006.jpg,718950,2006,0.0,4.667186774935141,
Joachim Seelig,60/41126060_1942-03-29_2012.jpg,709389,2012,1.0,4.724319833140403,
Roy Chipolina,98/41131998_1983-01-20_2014.jpg,724296,2014,1.0,3.9505539016493096,
Bernie Ecclestone,52/411352_1930-10-28_2012.jpg,705219,2012,1.0,3.7458419943533316,
Jeannette van Ravenstijn,24/41135624_1958-07-28_1976.jpg,715354,1976,0.0,2.198773199469828,
Claire Tomalin,69/411369_1933-06-20_2013.jpg,706185,2013,0.0,3.7676897464127386,
Hans Hermes,01/41139401_1912-02-12_1970.jpg,698386,1970,1.0,3.469988719485587,
Frank Hamblen,20/4114020_1947-04-16_2008.jpg,711233,2008,1.0,1.7090002257211099,
Tim Scott McConnell,15/41140615_1958-03-25_2011.jpg,715229,2011,1.0,1.23438363996211,
Ego Ferguson,04/41141004_1991-09-22_2014.jpg,727463,2014,1.0,3.4185127024740525,
Derek Wayne Johnson,19/41141719_1983-02-23_2013.jpg,724330,2013,1.0,5.5964780904284055,
Elaine Riley,70/41141970_1917-01-15_1944.jpg,700185,1944,0.0,1.0089198669682973,
Ryan Casciaro,91/41142291_1984-05-11_2014.jpg,724773,2014,1.0,3.684693646626782,
Jordan Perez,22/41142422_1986-11-13_2014.jpg,725689,2014,1.0,3.8569741878359594,
Robert Guilling,48/41142548_1980-10-14_2014.jpg,723468,2014,1.0,5.240326465493,
Evert Kroes,02/41144802_1950-05-04_1977.jpg,712347,1977,1.0,2.4958140945556746,1.3975552493345784
Pavel Bobek,94/41146894_1937-09-16_2008.jpg,707734,2008,1.0,4.350548686673355,
Cris Horwang,18/41147618_1980-07-05_2008.jpg,723367,2008,0.0,3.337699367198006,
Constance Zimmer,08/4114808_1970-10-11_2014.jpg,719812,2014,0.0,2.537259716650041,
Jiří Pehe,72/41148872_1955-08-26_2011.jpg,714287,2011,1.0,4.113580773060196,
Toby Dawson,52/4115052_1978-11-30_2007.jpg,722784,2007,1.0,4.448911129803765,
Keith White Jr.,72/41151072_1981-04-14_2014.jpg,723650,2014,1.0,1.3128847861394957,
Dave Lambert,21/4115121_1917-06-19_1947.jpg,700340,1947,1.0,1.586455257604463,
Devin Battley,60/41152060_1950-08-31_2013.jpg,712466,2013,1.0,2.8541217939914354,
Ana Matnadze,03/41156203_1983-02-20_2013.jpg,724327,2013,0.0,3.3169815915507663,
Simon Barry,56/41156356_1966-09-25_2013.jpg,718335,2013,1.0,1.7536324147494082,
Caren Marsh Doll,54/41158054_1919-04-06_2014.jpg,700996,2014,0.0,2.3584930205059735,
Steve Forbert,47/411647_1954-12-13_2008.jpg,714031,2008,1.0,1.7260855564999171,
John O'Keefe,89/41164989_1939-11-18_2014.jpg,708527,2014,1.0,3.5303637029973394,
Helen O'Connell,57/411657_1920-05-23_1947.jpg,701409,1947,0.0,3.9859366161982446,
Sandy Rosenthal,13/41167813_1957-05-16_2006.jpg,714916,2006,0.0,4.235081135924709,2.368550361261539
Shaiju Mathew,20/41167920_1980-02-21_2010.jpg,723232,2010,1.0,4.683012240495126,
Peter Stas,21/41169221_1963-06-18_2013.jpg,717140,2013,1.0,5.577251714731103,
Roslyn Fuller,06/41170706_1980-02-09_2013.jpg,723220,2013,0.0,5.465774793146168,
Christoph Gawlik,39/41171739_1987-08-10_2007.jpg,725959,2007,1.0,3.7107953033914964,
Markus Janka,25/41171825_1980-03-21_2008.jpg,723261,2008,1.0,3.149224378668639,
Yelena Välbe,83/4117183_1968-04-20_2004.jpg,718908,2004,0.0,5.243488748755647,
Hans van Helden,92/4117292_1948-04-27_1975.jpg,711610,1975,1.0,3.6915792747764997,
Unknown,81/41172981_1984-07-10_2011.jpg,724833,2011,,5.192056013553509,
Danica Dillon,34/41173834_1987-01-04_2013.jpg,725741,2013,0.0,4.051395349320774,
Steve Bell,05/4117405_1960-11-17_2009.jpg,716197,2009,1.0,3.39845211773138,
Ruben Sargsyan,43/41175343_1945-11-22_2008.jpg,710723,2008,1.0,4.771273038701796,
Roy Adler,93/41177893_1931-02-22_1968.jpg,705336,1968,1.0,1.270309309782547,
Gula gubben,18/41178818_1958-02-18_2007.jpg,715194,2007,1.0,0.9325243552559189,
Madeline Juno,49/41180849_1995-08-11_2013.jpg,728882,2013,0.0,3.719640426787112,
Chrissie Hynde,39/411839_1951-09-07_2013.jpg,712838,2013,0.0,0.9572642472860274,
Pekka Heino,09/4118609_1961-07-17_2012.jpg,716439,2012,1.0,4.213149681048535,3.362919269961906
Joan Comas Pausas,14/41190614_1913-06-25_1973.jpg,698885,1973,1.0,3.7815521793067624,
Konrad Kujau,20/411920_1938-06-27_1992.jpg,708018,1992,1.0,2.9525854036178045,
Gérald Passédat,37/41192837_1960-03-24_2007.jpg,715959,2007,1.0,4.460568415192649,
Emma Helistén,05/41197505_1989-05-11_2010.jpg,726599,2010,0.0,0.7719255869467248,
Carolina Luján,89/41198089_1985-05-13_2012.jpg,725140,2012,0.0,5.1236438770239685,
Nwankwo Kanu,02/511002_1976-08-01_2007.jpg,721933,2007,1.0,2.171375691781265,
François Chau,68/5110068_1959-10-26_2008.jpg,715809,2008,1.0,5.173281818990677,
Horace Romano Harré,68/5110268_1927-12-18_2011.jpg,704174,2011,1.0,1.7990936510196927,
Serhiy Honchar,72/5111472_1970-07-03_2011.jpg,719712,2011,1.0,3.5271428742605537,
Adam Birchall,70/5113370_1984-12-02_2011.jpg,724978,2011,1.0,2.731005783803953,
Maya Rudolph,48/511348_1972-07-27_2012.jpg,720467,2012,0.0,5.811256678624958,
Yutaka Ozaki,65/5113765_1965-11-29_1988.jpg,718035,1988,1.0,1.2578249116410074,
Jack DeJohnette,33/511533_1942-08-09_2006.jpg,709522,2006,1.0,1.227691007008538,
Robert Lepage,52/511552_1957-12-12_2010.jpg,715126,2010,1.0,4.784755188239768,
Chris Beardsley,56/5115656_1984-02-28_2009.jpg,724700,2009,1.0,1.9264773142385438,1.1245764024985057
Nathan Arnold,12/5115712_1987-07-26_2008.jpg,725944,2008,1.0,1.863948546281647,1.7347679192073726
Rafael Robles,45/5117345_1947-10-20_1971.jpg,711420,1971,1.0,1.8437695555524618,
Jusuf Prazina,57/5118457_1962-09-07_1992.jpg,716856,1992,1.0,4.360888519058099,2.598565084875642
Marc Ford,29/5118829_1966-04-13_2007.jpg,718170,2007,1.0,1.4988497610169498,
Dejan Milojević,40/5119040_1977-04-15_2014.jpg,722190,2014,1.0,4.666571553399999,
Marat Bikmaev,45/5119545_1986-01-01_2012.jpg,725373,2012,1.0,3.5702976614616,
Andrey Akopyants,38/5119938_1977-08-27_2011.jpg,722324,2011,1.0,2.0778455900411483,
Barbro Martinsson,73/6111273_1935-08-16_1960.jpg,706972,1960,0.0,1.0090567785628335,
Graham Taylor,32/611132_1944-09-15_2010.jpg,710290,2010,1.0,4.283481841122822,
Bruce McDonald,75/611175_1959-05-28_2010.jpg,715658,2010,1.0,1.1698795459770734,
Gaines Adams,76/6113576_1983-06-08_2006.jpg,724435,2006,1.0,2.2365113849050107,
Gabe Saporta,23/6113723_1979-10-11_2011.jpg,723099,2011,1.0,5.626485317962927,
Christopher Paolini,86/611386_1983-11-17_2012.jpg,724597,2012,1.0,4.289443551761712,
Cameron Sinclair,69/6114469_1973-11-16_2011.jpg,720944,2011,1.0,5.546314771779706,
Alan Thicke,55/611455_1947-03-01_2010.jpg,711187,2010,1.0,4.250235499386249,
Billy Burke,66/6115066_1966-11-25_2013.jpg,718396,2013,1.0,4.988809990077664,
Priyanka Kothari,63/6115263_1983-11-30_2011.jpg,724610,2011,0.0,4.5390498804922075,
Ken Robinson,48/6115948_1950-03-04_2009.jpg,712286,2009,1.0,2.6862094969697083,
Hans Rosling,52/6116152_1948-07-27_2012.jpg,711701,2012,1.0,3.5625686285730955,
Dan Castellaneta,66/61166_1957-10-29_2004.jpg,715082,2004,1.0,4.591191653767672,
Arnold Bruggink,25/6117325_1977-07-24_2008.jpg,722290,2008,1.0,2.089255965648383,
Francis Rossi,78/611778_1949-05-29_2007.jpg,712007,2007,1.0,1.0059905134413158,
